# Функція: Вуда
Крок	x1	x2	x3	x4	f(x)
8193	-0.96129417	0.93428707	-0.97614098	0.96409893	7.87694212e+00
8194	-0.96129322	0.93428564	-0.97614193	0.96410036	7.87694212e+00
8195	-0.96129274	0.93428421	-0.97614241	0.96410179	7.87694211e+00
8196	-0.96129179	0.93428278	-0.97614336	0.96410322	7.87694211e+00
8197	-0.96129084	0.93428135	-0.97614431	0.96410465	7.87694210e+00
8198	-0.96129036	0.93427992	-0.97614479	0.96410608	7.87694209e+00
8199	-0.96128941	0.93427849	-0.97614574	0.96410751	7.87694209e+00
8200	-0.96128893	0.93427706	-0.97614622	0.96410894	7.87694208e+00
8201	-0.96128798	0.93427563	-0.97614717	0.96411037	7.87694208e+00
8202	-0.96128750	0.93427420	-0.97614765	0.96411180	7.87694207e+00
8203	-0.96128654	0.93427277	-0.97614861	0.96411324	7.87694207e+00
8204	-0.96128607	0.93427134	-0.97614908	0.96411467	7.87694206e+00
8205	-0.96128511	0.93426991	-0.97615004	0.96411610	7.87694206e+00
8206	-0.96128416	0.93426847	-0.97615051	0.96411753	7.87694205e+00
8207	-0.96128368	0.93426704	-0.97615147	0.96411896	7.87694204e+00
8208	-0.96128273	0.93426561	-0.97615194	0.96412039	7.87694204e+00
8209	-0.96128225	0.93426418	-0.97615290	0.96412182	7.87694203e+00
8210	-0.96128130	0.93426275	-0.97615385	0.96412325	7.87694203e+00
8211	-0.96128082	0.93426132	-0.97615433	0.96412468	7.87694202e+00
8212	-0.96127987	0.93425989	-0.97615528	0.96412611	7.87694202e+00
8213	-0.96127892	0.93425846	-0.97615576	0.96412754	7.87694201e+00
8214	-0.96127844	0.93425703	-0.97615671	0.96412897	7.87694201e+00
8215	-0.96127748	0.93425560	-0.97615719	0.96413040	7.87694200e+00
8216	-0.96127701	0.93425417	-0.97615814	0.96413183	7.87694199e+00
8217	-0.96127605	0.93425274	-0.97615862	0.96413326	7.87694199e+00
8218	-0.96127558	0.93425131	-0.97615957	0.96413469	7.87694198e+00
8219	-0.96127462	0.93424988	-0.97616005	0.96413612	7.87694198e+00
8220	-0.96127415	0.93424845	-0.97616100	0.96413755	7.87694197e+00
8221	-0.96127319	0.93424702	-0.97616196	0.96413898	7.87694197e+00
8222	-0.96127224	0.93424559	-0.97616243	0.96414042	7.87694196e+00
8223	-0.96127176	0.93424416	-0.97616339	0.96414185	7.87694195e+00
8224	-0.96127081	0.93424273	-0.97616386	0.96414328	7.87694195e+00
8225	-0.96127033	0.93424129	-0.97616482	0.96414471	7.87694194e+00
8226	-0.96126938	0.93423986	-0.97616529	0.96414614	7.87694194e+00
8227	-0.96126890	0.93423843	-0.97616625	0.96414757	7.87694193e+00
8228	-0.96126795	0.93423700	-0.97616673	0.96414900	7.87694193e+00
8229	-0.96126699	0.93423557	-0.97616768	0.96415043	7.87694192e+00
8230	-0.96126652	0.93423414	-0.97616816	0.96415186	7.87694192e+00
8231	-0.96126556	0.93423271	-0.97616911	0.96415329	7.87694191e+00
8232	-0.96126509	0.93423128	-0.97616959	0.96415472	7.87694190e+00
8233	-0.96126413	0.93422985	-0.97617054	0.96415615	7.87694190e+00
8234	-0.96126366	0.93422842	-0.97617149	0.96415758	7.87694189e+00
8235	-0.96126270	0.93422699	-0.97617197	0.96415901	7.87694189e+00
8236	-0.96126175	0.93422556	-0.97617292	0.96416044	7.87694188e+00
8237	-0.96126127	0.93422413	-0.97617340	0.96416187	7.87694188e+00
8238	-0.96126032	0.93422270	-0.97617435	0.96416330	7.87694187e+00
8239	-0.96125984	0.93422127	-0.97617483	0.96416473	7.87694187e+00
8240	-0.96125889	0.93421984	-0.97617579	0.96416616	7.87694186e+00
8241	-0.96125841	0.93421841	-0.97617626	0.96416759	7.87694185e+00
8242	-0.96125746	0.93421698	-0.97617722	0.96416903	7.87694185e+00
8243	-0.96125698	0.93421555	-0.97617769	0.96417046	7.87694184e+00
8244	-0.96125603	0.93421412	-0.97617865	0.96417189	7.87694184e+00
8245	-0.96125507	0.93421268	-0.97617912	0.96417332	7.87694183e+00
8246	-0.96125460	0.93421125	-0.97618008	0.96417475	7.87694183e+00
8247	-0.96125364	0.93420982	-0.97618103	0.96417618	7.87694182e+00
8248	-0.96125317	0.93420839	-0.97618151	0.96417761	7.87694181e+00
8249	-0.96125221	0.93420696	-0.97618246	0.96417904	7.87694181e+00
8250	-0.96125174	0.93420553	-0.97618294	0.96418047	7.87694180e+00
8251	-0.96125078	0.93420410	-0.97618389	0.96418190	7.87694180e+00
8252	-0.96124983	0.93420267	-0.97618437	0.96418333	7.87694179e+00
8253	-0.96124935	0.93420124	-0.97618532	0.96418476	7.87694179e+00
8254	-0.96124840	0.93419981	-0.97618580	0.96418619	7.87694178e+00
8255	-0.96124792	0.93419838	-0.97618675	0.96418762	7.87694178e+00
8256	-0.96124697	0.93419695	-0.97618723	0.96418905	7.87694177e+00
8257	-0.96124649	0.93419552	-0.97618818	0.96419048	7.87694176e+00
8258	-0.96124554	0.93419409	-0.97618914	0.96419191	7.87694176e+00
8259	-0.96124458	0.93419266	-0.97618961	0.96419334	7.87694175e+00
8260	-0.96124411	0.93419123	-0.97619057	0.96419477	7.87694175e+00
8261	-0.96124315	0.93418980	-0.97619104	0.96419621	7.87694174e+00
8262	-0.96124268	0.93418837	-0.97619200	0.96419764	7.87694174e+00
8263	-0.96124172	0.93418694	-0.97619247	0.96419907	7.87694173e+00
8264	-0.96124125	0.93418550	-0.97619343	0.96420050	7.87694173e+00
8265	-0.96124029	0.93418407	-0.97619390	0.96420193	7.87694172e+00
8266	-0.96123981	0.93418264	-0.97619486	0.96420336	7.87694171e+00
8267	-0.96123886	0.93418121	-0.97619534	0.96420479	7.87694171e+00
8268	-0.96123791	0.93417978	-0.97619629	0.96420622	7.87694170e+00
8269	-0.96123743	0.93417835	-0.97619677	0.96420765	7.87694170e+00
8270	-0.96123648	0.93417692	-0.97619772	0.96420908	7.87694169e+00
8271	-0.96123600	0.93417549	-0.97619867	0.96421051	7.87694169e+00
8272	-0.96123505	0.93417406	-0.97619915	0.96421194	7.87694168e+00
8273	-0.96123457	0.93417263	-0.97620010	0.96421337	7.87694167e+00
8274	-0.96123362	0.93417120	-0.97620058	0.96421480	7.87694167e+00
8275	-0.96123266	0.93416977	-0.97620153	0.96421623	7.87694166e+00
8276	-0.96123219	0.93416834	-0.97620201	0.96421766	7.87694166e+00
8277	-0.96123123	0.93416691	-0.97620296	0.96421909	7.87694165e+00
8278	-0.96123075	0.93416548	-0.97620344	0.96422052	7.87694165e+00
8279	-0.96122980	0.93416405	-0.97620440	0.96422195	7.87694164e+00
8280	-0.96122932	0.93416262	-0.97620487	0.96422338	7.87694164e+00
8281	-0.96122837	0.93416119	-0.97620583	0.96422482	7.87694163e+00
8282	-0.96122742	0.93415976	-0.97620678	0.96422625	7.87694162e+00
8283	-0.96122694	0.93415833	-0.97620726	0.96422768	7.87694162e+00
8284	-0.96122599	0.93415689	-0.97620821	0.96422911	7.87694161e+00
8285	-0.96122551	0.93415546	-0.97620869	0.96423054	7.87694161e+00
8286	-0.96122456	0.93415403	-0.97620964	0.96423197	7.87694160e+00
8287	-0.96122408	0.93415260	-0.97621012	0.96423340	7.87694160e+00
8288	-0.96122313	0.93415117	-0.97621107	0.96423483	7.87694159e+00
8289	-0.96122265	0.93414974	-0.97621155	0.96423626	7.87694158e+00
8290	-0.96122169	0.93414831	-0.97621250	0.96423769	7.87694158e+00
8291	-0.96122074	0.93414688	-0.97621298	0.96423912	7.87694157e+00
8292	-0.96122026	0.93414545	-0.97621393	0.96424055	7.87694157e+00
8293	-0.96121931	0.93414402	-0.97621441	0.96424198	7.87694156e+00
8294	-0.96121883	0.93414259	-0.97621536	0.96424341	7.87694156e+00
8295	-0.96121788	0.93414116	-0.97621632	0.96424484	7.87694155e+00
8296	-0.96121740	0.93413973	-0.97621679	0.96424627	7.87694154e+00
8297	-0.96121645	0.93413830	-0.97621775	0.96424770	7.87694154e+00
8298	-0.96121550	0.93413687	-0.97621822	0.96424913	7.87694153e+00
8299	-0.96121502	0.93413544	-0.97621918	0.96425056	7.87694153e+00
8300	-0.96121407	0.93413401	-0.97621965	0.96425200	7.87694152e+00
8301	-0.96121359	0.93413258	-0.97622061	0.96425343	7.87694152e+00
8302	-0.96121264	0.93413115	-0.97622108	0.96425486	7.87694151e+00
8303	-0.96121216	0.93412971	-0.97622204	0.96425629	7.87694151e+00
8304	-0.96121120	0.93412828	-0.97622252	0.96425772	7.87694150e+00
8305	-0.96121025	0.93412685	-0.97622347	0.96425915	7.87694149e+00
8306	-0.96120977	0.93412542	-0.97622442	0.96426058	7.87694149e+00
8307	-0.96120882	0.93412399	-0.97622490	0.96426201	7.87694148e+00
8308	-0.96120834	0.93412256	-0.97622585	0.96426344	7.87694148e+00
8309	-0.96120739	0.93412113	-0.97622633	0.96426487	7.87694147e+00
8310	-0.96120691	0.93411970	-0.97622728	0.96426630	7.87694147e+00
8311	-0.96120596	0.93411827	-0.97622776	0.96426773	7.87694146e+00
8312	-0.96120548	0.93411684	-0.97622871	0.96426916	7.87694145e+00
8313	-0.96120453	0.93411541	-0.97622919	0.96427059	7.87694145e+00
8314	-0.96120358	0.93411398	-0.97623014	0.96427202	7.87694144e+00
8315	-0.96120310	0.93411255	-0.97623062	0.96427345	7.87694144e+00
8316	-0.96120214	0.93411112	-0.97623158	0.96427488	7.87694143e+00
8317	-0.96120167	0.93410969	-0.97623205	0.96427631	7.87694143e+00
8318	-0.96120071	0.93410826	-0.97623301	0.96427774	7.87694142e+00
8319	-0.96120024	0.93410683	-0.97623396	0.96427917	7.87694141e+00
8320	-0.96119928	0.93410540	-0.97623444	0.96428061	7.87694141e+00
8321	-0.96119833	0.93410397	-0.97623539	0.96428204	7.87694140e+00
8322	-0.96119785	0.93410254	-0.97623587	0.96428347	7.87694140e+00
8323	-0.96119690	0.93410110	-0.97623682	0.96428490	7.87694139e+00
8324	-0.96119642	0.93409967	-0.97623730	0.96428633	7.87694139e+00
8325	-0.96119547	0.93409824	-0.97623825	0.96428776	7.87694138e+00
8326	-0.96119499	0.93409681	-0.97623873	0.96428919	7.87694138e+00
8327	-0.96119404	0.93409538	-0.97623968	0.96429062	7.87694137e+00
8328	-0.96119308	0.93409395	-0.97624016	0.96429205	7.87694136e+00
8329	-0.96119261	0.93409252	-0.97624111	0.96429348	7.87694136e+00
8330	-0.96119165	0.93409109	-0.97624159	0.96429491	7.87694135e+00
8331	-0.96119118	0.93408966	-0.97624254	0.96429634	7.87694135e+00
8332	-0.96119022	0.93408823	-0.97624350	0.96429777	7.87694134e+00
8333	-0.96118975	0.93408680	-0.97624397	0.96429920	7.87694134e+00
8334	-0.96118879	0.93408537	-0.97624493	0.96430063	7.87694133e+00
8335	-0.96118832	0.93408394	-0.97624540	0.96430206	7.87694132e+00
8336	-0.96118736	0.93408251	-0.97624636	0.96430349	7.87694132e+00
8337	-0.96118641	0.93408108	-0.97624683	0.96430492	7.87694131e+00
8338	-0.96118593	0.93407965	-0.97624779	0.96430635	7.87694131e+00
8339	-0.96118498	0.93407822	-0.97624826	0.96430779	7.87694130e+00
8340	-0.96118450	0.93407679	-0.97624922	0.96430922	7.87694130e+00
8341	-0.96118355	0.93407536	-0.97624969	0.96431065	7.87694129e+00
8342	-0.96118307	0.93407393	-0.97625065	0.96431208	7.87694128e+00
8343	-0.96118212	0.93407249	-0.97625160	0.96431351	7.87694128e+00
8344	-0.96118116	0.93407106	-0.97625208	0.96431494	7.87694127e+00
8345	-0.96118069	0.93406963	-0.97625303	0.96431637	7.87694127e+00
8346	-0.96117973	0.93406820	-0.97625351	0.96431780	7.87694126e+00
8347	-0.96117926	0.93406677	-0.97625446	0.96431923	7.87694126e+00
8348	-0.96117830	0.93406534	-0.97625494	0.96432066	7.87694125e+00
8349	-0.96117783	0.93406391	-0.97625589	0.96432209	7.87694125e+00
8350	-0.96117687	0.93406248	-0.97625637	0.96432352	7.87694124e+00
8351	-0.96117640	0.93406105	-0.97625732	0.96432495	7.87694123e+00
8352	-0.96117544	0.93405962	-0.97625780	0.96432638	7.87694123e+00
8353	-0.96117449	0.93405819	-0.97625875	0.96432781	7.87694122e+00
8354	-0.96117401	0.93405676	-0.97625923	0.96432924	7.87694122e+00
8355	-0.96117306	0.93405533	-0.97626019	0.96433067	7.87694121e+00
8356	-0.96117258	0.93405390	-0.97626114	0.96433210	7.87694121e+00
8357	-0.96117163	0.93405247	-0.97626162	0.96433353	7.87694120e+00
8358	-0.96117115	0.93405104	-0.97626257	0.96433496	7.87694119e+00
8359	-0.96117020	0.93404961	-0.97626305	0.96433640	7.87694119e+00
8360	-0.96116924	0.93404818	-0.97626400	0.96433783	7.87694118e+00
8361	-0.96116877	0.93404675	-0.97626448	0.96433926	7.87694118e+00
8362	-0.96116781	0.93404531	-0.97626543	0.96434069	7.87694117e+00
8363	-0.96116734	0.93404388	-0.97626591	0.96434212	7.87694117e+00
8364	-0.96116638	0.93404245	-0.97626686	0.96434355	7.87694116e+00
8365	-0.96116590	0.93404102	-0.97626734	0.96434498	7.87694115e+00
8366	-0.96116495	0.93403959	-0.97626829	0.96434641	7.87694115e+00
8367	-0.96116400	0.93403816	-0.97626925	0.96434784	7.87694114e+00
8368	-0.96116352	0.93403673	-0.97626972	0.96434927	7.87694114e+00
8369	-0.96116257	0.93403530	-0.97627068	0.96435070	7.87694113e+00
8370	-0.96116209	0.93403387	-0.97627115	0.96435213	7.87694113e+00
8371	-0.96116114	0.93403244	-0.97627211	0.96435356	7.87694112e+00
8372	-0.96116066	0.93403101	-0.97627258	0.96435499	7.87694111e+00
8373	-0.96115971	0.93402958	-0.97627354	0.96435642	7.87694111e+00
8374	-0.96115923	0.93402815	-0.97627401	0.96435785	7.87694110e+00
8375	-0.96115828	0.93402672	-0.97627497	0.96435928	7.87694110e+00
8376	-0.96115732	0.93402529	-0.97627544	0.96436071	7.87694109e+00
8377	-0.96115685	0.93402386	-0.97627640	0.96436214	7.87694109e+00
8378	-0.96115589	0.93402243	-0.97627687	0.96436357	7.87694108e+00
8379	-0.96115541	0.93402100	-0.97627783	0.96436501	7.87694107e+00
8380	-0.96115446	0.93401957	-0.97627878	0.96436644	7.87694107e+00
8381	-0.96115398	0.93401814	-0.97627926	0.96436787	7.87694106e+00
8382	-0.96115303	0.93401670	-0.97628021	0.96436930	7.87694106e+00
8383	-0.96115208	0.93401527	-0.97628069	0.96437073	7.87694105e+00
8384	-0.96115160	0.93401384	-0.97628164	0.96437216	7.87694105e+00
8385	-0.96115065	0.93401241	-0.97628212	0.96437359	7.87694104e+00
8386	-0.96115017	0.93401098	-0.97628307	0.96437502	7.87694103e+00
8387	-0.96114922	0.93400955	-0.97628355	0.96437645	7.87694103e+00
8388	-0.96114874	0.93400812	-0.97628450	0.96437788	7.87694102e+00
8389	-0.96114779	0.93400669	-0.97628498	0.96437931	7.87694102e+00
8390	-0.96114683	0.93400526	-0.97628593	0.96438074	7.87694101e+00
8391	-0.96114635	0.93400383	-0.97628641	0.96438217	7.87694101e+00
8392	-0.96114540	0.93400240	-0.97628736	0.96438360	7.87694100e+00
8393	-0.96114492	0.93400097	-0.97628832	0.96438503	7.87694099e+00
8394	-0.96114397	0.93399954	-0.97628880	0.96438646	7.87694099e+00
8395	-0.96114349	0.93399811	-0.97628975	0.96438789	7.87694098e+00
8396	-0.96114254	0.93399668	-0.97629023	0.96438932	7.87694098e+00
8397	-0.96114206	0.93399525	-0.97629118	0.96439075	7.87694097e+00
8398	-0.96114111	0.93399382	-0.97629166	0.96439219	7.87694097e+00
8399	-0.96114016	0.93399239	-0.97629261	0.96439362	7.87694096e+00
8400	-0.96113968	0.93399096	-0.97629309	0.96439505	7.87694095e+00
8401	-0.96113873	0.93398952	-0.97629404	0.96439648	7.87694095e+00
8402	-0.96113825	0.93398809	-0.97629452	0.96439791	7.87694094e+00
8403	-0.96113729	0.93398666	-0.97629547	0.96439934	7.87694094e+00
8404	-0.96113682	0.93398523	-0.97629642	0.96440077	7.87694093e+00
8405	-0.96113586	0.93398380	-0.97629690	0.96440220	7.87694093e+00
8406	-0.96113491	0.93398237	-0.97629786	0.96440363	7.87694092e+00
8407	-0.96113443	0.93398094	-0.97629833	0.96440506	7.87694091e+00
8408	-0.96113348	0.93397951	-0.97629929	0.96440649	7.87694091e+00
8409	-0.96113300	0.93397808	-0.97629976	0.96440792	7.87694090e+00
8410	-0.96113205	0.93397665	-0.97630072	0.96440935	7.87694090e+00
8411	-0.96113157	0.93397522	-0.97630119	0.96441078	7.87694089e+00
8412	-0.96113062	0.93397379	-0.97630215	0.96441221	7.87694089e+00
8413	-0.96112967	0.93397236	-0.97630262	0.96441364	7.87694088e+00
8414	-0.96112919	0.93397093	-0.97630358	0.96441507	7.87694087e+00
8415	-0.96112823	0.93396950	-0.97630405	0.96441650	7.87694087e+00
8416	-0.96112776	0.93396807	-0.97630501	0.96441793	7.87694086e+00
8417	-0.96112680	0.93396664	-0.97630596	0.96441936	7.87694086e+00
8418	-0.96112633	0.93396521	-0.97630644	0.96442080	7.87694085e+00
8419	-0.96112537	0.93396378	-0.97630739	0.96442223	7.87694085e+00
8420	-0.96112490	0.93396235	-0.97630787	0.96442366	7.87694084e+00
8421	-0.96112394	0.93396091	-0.97630882	0.96442509	7.87694083e+00
8422	-0.96112299	0.93395948	-0.97630930	0.96442652	7.87694083e+00
8423	-0.96112251	0.93395805	-0.97631025	0.96442795	7.87694082e+00
8424	-0.96112156	0.93395662	-0.97631073	0.96442938	7.87694082e+00
8425	-0.96112108	0.93395519	-0.97631168	0.96443081	7.87694081e+00
8426	-0.96112013	0.93395376	-0.97631216	0.96443224	7.87694081e+00
8427	-0.96111965	0.93395233	-0.97631311	0.96443367	7.87694080e+00
8428	-0.96111870	0.93395090	-0.97631407	0.96443510	7.87694079e+00
8429	-0.96111774	0.93394947	-0.97631454	0.96443653	7.87694079e+00
8430	-0.96111727	0.93394804	-0.97631550	0.96443796	7.87694078e+00
8431	-0.96111631	0.93394661	-0.97631598	0.96443939	7.87694078e+00
8432	-0.96111584	0.93394518	-0.97631693	0.96444082	7.87694077e+00
8433	-0.96111488	0.93394375	-0.97631741	0.96444225	7.87694077e+00
8434	-0.96111441	0.93394232	-0.97631836	0.96444368	7.87694076e+00
8435	-0.96111345	0.93394089	-0.97631884	0.96444511	7.87694075e+00
8436	-0.96111250	0.93393946	-0.97631979	0.96444654	7.87694075e+00
8437	-0.96111202	0.93393803	-0.97632027	0.96444798	7.87694074e+00
8438	-0.96111107	0.93393660	-0.97632122	0.96444941	7.87694074e+00
8439	-0.96111059	0.93393517	-0.97632170	0.96445084	7.87694073e+00
8440	-0.96110964	0.93393373	-0.97632265	0.96445227	7.87694073e+00
8441	-0.96110916	0.93393230	-0.97632360	0.96445370	7.87694072e+00
8442	-0.96110821	0.93393087	-0.97632408	0.96445513	7.87694071e+00
8443	-0.96110773	0.93392944	-0.97632504	0.96445656	7.87694071e+00
8444	-0.96110678	0.93392801	-0.97632551	0.96445799	7.87694070e+00
8445	-0.96110582	0.93392658	-0.97632647	0.96445942	7.87694070e+00
8446	-0.96110535	0.93392515	-0.97632694	0.96446085	7.87694069e+00
8447	-0.96110439	0.93392372	-0.97632790	0.96446228	7.87694069e+00
8448	-0.96110392	0.93392229	-0.97632837	0.96446371	7.87694068e+00
8449	-0.96110296	0.93392086	-0.97632933	0.96446514	7.87694067e+00
8450	-0.96110249	0.93391943	-0.97632980	0.96446657	7.87694067e+00
8451	-0.96110153	0.93391800	-0.97633076	0.96446800	7.87694066e+00
8452	-0.96110058	0.93391657	-0.97633123	0.96446943	7.87694066e+00
8453	-0.96110010	0.93391514	-0.97633219	0.96447086	7.87694065e+00
8454	-0.96109915	0.93391371	-0.97633314	0.96447229	7.87694065e+00
8455	-0.96109867	0.93391228	-0.97633362	0.96447372	7.87694064e+00
8456	-0.96109772	0.93391085	-0.97633457	0.96447515	7.87694063e+00
8457	-0.96109724	0.93390942	-0.97633505	0.96447659	7.87694063e+00
8458	-0.96109629	0.93390799	-0.97633600	0.96447802	7.87694062e+00
8459	-0.96109533	0.93390656	-0.97633648	0.96447945	7.87694062e+00
8460	-0.96109486	0.93390512	-0.97633743	0.96448088	7.87694061e+00
8461	-0.96109390	0.93390369	-0.97633791	0.96448231	7.87694061e+00
8462	-0.96109343	0.93390226	-0.97633886	0.96448374	7.87694060e+00
8463	-0.96109247	0.93390083	-0.97633934	0.96448517	7.87694059e+00
8464	-0.96109200	0.93389940	-0.97634029	0.96448660	7.87694059e+00
8465	-0.96109104	0.93389797	-0.97634125	0.96448803	7.87694058e+00
8466	-0.96109056	0.93389654	-0.97634172	0.96448946	7.87694058e+00
8467	-0.96108961	0.93389511	-0.97634268	0.96449089	7.87694057e+00
8468	-0.96108866	0.93389368	-0.97634315	0.96449232	7.87694057e+00
8469	-0.96108818	0.93389225	-0.97634411	0.96449375	7.87694056e+00
8470	-0.96108723	0.93389082	-0.97634459	0.96449518	7.87694055e+00
8471	-0.96108675	0.93388939	-0.97634554	0.96449661	7.87694055e+00
8472	-0.96108580	0.93388796	-0.97634602	0.96449804	7.87694054e+00
8473	-0.96108532	0.93388653	-0.97634697	0.96449947	7.87694054e+00
8474	-0.96108437	0.93388510	-0.97634745	0.96450090	7.87694053e+00
8475	-0.96108341	0.93388367	-0.97634840	0.96450233	7.87694053e+00
8476	-0.96108294	0.93388224	-0.97634888	0.96450377	7.87694052e+00
8477	-0.96108198	0.93388081	-0.97634983	0.96450520	7.87694051e+00
8478	-0.96108150	0.93387938	-0.97635078	0.96450663	7.87694051e+00
8479	-0.96108055	0.93387794	-0.97635126	0.96450806	7.87694050e+00
8480	-0.96108007	0.93387651	-0.97635221	0.96450949	7.87694050e+00
8481	-0.96107912	0.93387508	-0.97635269	0.96451092	7.87694049e+00
8482	-0.96107817	0.93387365	-0.97635365	0.96451235	7.87694048e+00
8483	-0.96107769	0.93387222	-0.97635412	0.96451378	7.87694048e+00
8484	-0.96107674	0.93387079	-0.97635508	0.96451521	7.87694047e+00
8485	-0.96107626	0.93386936	-0.97635555	0.96451664	7.87694047e+00
8486	-0.96107531	0.93386793	-0.97635651	0.96451807	7.87694046e+00
8487	-0.96107483	0.93386650	-0.97635698	0.96451950	7.87694046e+00
8488	-0.96107388	0.93386507	-0.97635794	0.96452093	7.87694045e+00
8489	-0.96107340	0.93386364	-0.97635889	0.96452236	7.87694044e+00
8490	-0.96107244	0.93386221	-0.97635937	0.96452379	7.87694044e+00
8491	-0.96107149	0.93386078	-0.97636032	0.96452522	7.87694043e+00
8492	-0.96107101	0.93385935	-0.97636080	0.96452665	7.87694043e+00
8493	-0.96107006	0.93385792	-0.97636175	0.96452808	7.87694042e+00
8494	-0.96106958	0.93385649	-0.97636223	0.96452951	7.87694042e+00
8495	-0.96106863	0.93385506	-0.97636318	0.96453094	7.87694041e+00
8496	-0.96106815	0.93385363	-0.97636366	0.96453238	7.87694040e+00
8497	-0.96106720	0.93385220	-0.97636461	0.96453381	7.87694040e+00
8498	-0.96106625	0.93385077	-0.97636509	0.96453524	7.87694039e+00
8499	-0.96106577	0.93384933	-0.97636604	0.96453667	7.87694039e+00
8500	-0.96106482	0.93384790	-0.97636652	0.96453810	7.87694038e+00
8501	-0.96106434	0.93384647	-0.97636747	0.96453953	7.87694038e+00
8502	-0.96106339	0.93384504	-0.97636843	0.96454096	7.87694037e+00
8503	-0.96106291	0.93384361	-0.97636890	0.96454239	7.87694036e+00
8504	-0.96106195	0.93384218	-0.97636986	0.96454382	7.87694036e+00
8505	-0.96106100	0.93384075	-0.97637033	0.96454525	7.87694035e+00
8506	-0.96106052	0.93383932	-0.97637129	0.96454668	7.87694035e+00
8507	-0.96105957	0.93383789	-0.97637177	0.96454811	7.87694034e+00
